31	37	400.000	0.900	
31	38	400.000	0.900	
31	36	400.000	0.900	
31	39	400.000	-0.000	
31	35	400.000	0.900	
32	38	400.000	0.900	
32	39	400.000	-0.000	
32	35	400.000	0.900	
32	36	400.000	0.900	
32	37	400.000	0.900	
33	39	400.000	-0.000	
33	35	400.000	0.900	
33	37	400.000	0.900	
33	36	400.000	0.900	
33	38	400.000	0.900	
34	39	400.000	-0.000	
34	35	400.000	0.900	
34	37	400.000	0.900	
34	36	400.000	0.900	
34	38	400.000	0.900	
19	39	500.000	-0.000	
19	37	500.000	0.900	
19	38	500.000	0.891	
19	36	500.000	0.900	
19	35	500.000	0.900	
20	36	500.000	0.900	
20	38	500.000	0.900	
20	37	500.000	0.900	
20	39	500.000	-0.000	
20	35	500.000	0.900	
21	35	500.000	0.900	
21	36	500.000	0.900	
21	39	500.000	-0.000	
21	37	500.000	0.900	
21	38	500.000	0.900	
22	39	500.000	-0.000	
22	35	500.000	0.900	
22	36	500.000	0.900	
22	37	500.000	0.900	
22	38	500.000	0.900	
23	39	500.000	-0.000	
23	37	500.000	0.900	
23	36	500.000	0.900	
23	35	500.000	0.900	
23	38	500.000	0.900	
24	36	500.000	0.900	
24	37	500.000	0.900	
24	38	500.000	0.900	
24	39	500.000	-0.000	
24	35	500.000	0.900	
25	36	500.000	0.900	
25	37	500.000	0.900	
25	39	500.000	-0.000	
25	38	500.000	0.900	
25	35	500.000	0.900	
26	36	500.000	0.900	
26	39	500.000	-0.000	
26	37	500.000	0.900	
26	38	500.000	0.900	
26	35	500.000	0.900	
27	36	500.000	0.900	
27	38	500.000	0.900	
27	35	500.000	0.900	
27	39	500.000	-0.000	
27	37	500.000	0.900	
28	38	500.000	0.900	
28	37	500.000	0.900	
28	36	500.000	0.900	
28	35	500.000	0.900	
28	39	500.000	-0.000	
29	39	500.000	-0.000	
29	38	500.000	0.900	
29	36	500.000	0.900	
29	35	500.000	0.900	
29	37	500.000	0.900	
30	37	500.000	0.900	
30	38	500.000	0.900	
30	39	500.000	-0.000	
30	36	500.000	0.900	
30	35	500.000	0.900	
31	37	500.000	0.900	
31	38	500.000	0.900	
31	36	500.000	0.900	
31	39	500.000	-0.000	
31	35	500.000	0.900	
32	38	500.000	0.900	
32	39	500.000	-0.000	
32	35	500.000	0.900	
32	36	500.000	0.900	
32	37	500.000	0.900	
33	39	500.000	-0.000	
33	35	500.000	0.900	
33	37	500.000	0.900	
33	36	500.000	0.900	
33	38	500.000	0.900	
34	39	500.000	-0.000	
34	35	500.000	0.900	
34	37	500.000	0.900	
34	36	500.000	0.900	
34	38	500.000	0.900	
19	39	600.000	-0.001	
19	37	600.000	0.900	
19	38	600.000	0.889	
19	36	600.000	0.900	
19	35	600.000	0.900	
20	36	600.000	0.900	
20	38	600.000	0.900	
20	37	600.000	0.900	
20	39	600.000	-0.000	
20	35	600.000	0.900	
21	35	600.000	0.900	
21	36	600.000	0.900	
21	39	600.000	-0.000	
21	37	600.000	0.900	
21	38	600.000	0.900	
22	39	600.000	-0.000	
22	35	600.000	0.900	
22	36	600.000	0.900	
22	37	600.000	0.900	
22	38	600.000	0.900	
23	39	600.000	-0.000	
23	37	600.000	0.900	
23	36	600.000	0.900	
23	35	600.000	0.900	
23	38	600.000	0.900	
24	36	600.000	0.900	
24	37	600.000	0.900	
24	38	600.000	0.900	
24	39	600.000	-0.000	
24	35	600.000	0.900	
25	36	600.000	0.900	
25	37	600.000	0.900	
25	39	600.000	-0.000	
25	38	600.000	0.900	
25	35	600.000	0.900	
26	36	600.000	0.900	
26	39	600.000	-0.000	
26	37	600.000	0.900	
26	38	600.000	0.900	
26	35	600.000	0.900	
27	36	600.000	0.900	
27	38	600.000	0.900	
27	35	600.000	0.900	
27	39	600.000	-0.000	
27	37	600.000	0.900	
28	38	600.000	0.900	
28	37	600.000	0.900	
28	36	600.000	0.900	
28	35	600.000	0.900	
28	39	600.000	-0.000	
29	39	600.000	-0.000	
29	38	600.000	0.900	
29	36	600.000	0.900	
29	35	600.000	0.900	
29	37	600.000	0.900	
30	37	600.000	0.900	
30	38	600.000	0.900	
30	39	600.000	-0.000	
30	36	600.000	0.900	
30	35	600.000	0.900	
31	37	600.000	0.900	
31	38	600.000	0.900	
31	36	600.000	0.900	
31	39	600.000	-0.000	
31	35	600.000	0.900	
32	38	600.000	0.900	
32	39	600.000	-0.000	
32	35	600.000	0.900	
32	36	600.000	0.900	
32	37	600.000	0.900	
33	39	600.000	-0.000	
33	35	600.000	0.900	
33	37	600.000	0.900	
33	36	600.000	0.900	
33	38	600.000	0.900	
34	39	600.000	-0.000	
34	35	600.000	0.900	
34	37	600.000	0.900	
34	36	600.000	0.900	
34	38	600.000	0.900	
19	39	700.000	-0.001	
19	37	700.000	0.900	
19	38	700.000	0.887	
19	36	700.000	0.900	
19	35	700.000	0.900	
20	36	700.000	0.900	
20	38	700.000	0.900	
20	37	700.000	0.900	
20	39	700.000	-0.000	
20	35	700.000	0.900	
21	35	700.000	0.900	
21	36	700.000	0.900	
21	39	700.000	-0.000	
21	37	700.000	0.900	
21	38	700.000	0.900	
22	39	700.000	-0.000	
22	35	700.000	0.900	
22	36	700.000	0.900	
22	37	700.000	0.900	
22	38	700.000	0.900	
23	39	700.000	-0.000	
23	37	700.000	0.900	
23	36	700.000	0.900	
23	35	700.000	0.900	
23	38	700.000	0.900	
24	36	700.000	0.900	
24	37	700.000	0.900	
24	38	700.000	0.900	
24	39	700.000	-0.000	
24	35	700.000	0.900	
25	36	700.000	0.900	
25	37	700.000	0.900	
25	39	700.000	-0.000	
25	38	700.000	0.900	
25	35	700.000	0.900	
26	36	700.000	0.900	
26	39	700.000	-0.000	
26	37	700.000	0.900	
26	38	700.000	0.900	
26	35	700.000	0.900	
27	36	700.000	0.900	
27	38	700.000	0.900	
27	35	700.000	0.900	
27	39	700.000	-0.000	
27	37	700.000	0.900	
28	38	700.000	0.900	
28	37	700.000	0.900	
28	36	700.000	0.900	
28	35	700.000	0.900	
28	39	700.000	-0.000	
29	39	700.000	-0.000	
29	38	700.000	0.900	
29	36	700.000	0.900	
29	35	700.000	0.900	
29	37	700.000	0.900	
30	37	700.000	0.900	
30	38	700.000	0.900	
30	39	700.000	-0.000	
30	36	700.000	0.900	
30	35	700.000	0.900	
31	37	700.000	0.900	
31	38	700.000	0.900	
31	36	700.000	0.900	
31	39	700.000	-0.000	
31	35	700.000	0.900	
32	38	700.000	0.900	
32	39	700.000	-0.000	
32	35	700.000	0.900	
32	36	700.000	0.900	
32	37	700.000	0.900	
33	39	700.000	-0.000	
33	35	700.000	0.900	
33	37	700.000	0.900	
33	36	700.000	0.900	
33	38	700.000	0.900	
34	39	700.000	-0.000	
34	35	700.000	0.900	
34	37	700.000	0.900	
34	36	700.000	0.900	
34	38	700.000	0.900	
19	39	800.000	-0.001	
19	37	800.000	0.900	
19	38	800.000	0.885	
19	36	800.000	0.900	
19	35	800.000	0.900	
20	36	800.000	0.900	
20	38	800.000	0.900	
20	37	800.000	0.900	
20	39	800.000	-0.000	
20	35	800.000	0.900	
21	35	800.000	0.900	
21	36	800.000	0.900	
21	39	800.000	-0.000	
21	37	800.000	0.900	
21	38	800.000	0.900	
22	39	800.000	-0.000	
22	35	800.000	0.900	
22	36	800.000	0.900	
22	37	800.000	0.900	
22	38	800.000	0.900	
23	39	800.000	-0.000	
23	37	800.000	0.900	
23	36	800.000	0.900	
23	35	800.000	0.900	
23	38	800.000	0.900	
24	36	800.000	0.900	
24	37	800.000	0.900	
24	38	800.000	0.900	
24	39	800.000	-0.000	
24	35	800.000	0.900	
25	36	800.000	0.900	
25	37	800.000	0.900	
25	39	800.000	-0.000	
25	38	800.000	0.900	
25	35	800.000	0.900	
26	36	800.000	0.900	
26	39	800.000	-0.000	
26	37	800.000	0.900	
26	38	800.000	0.900	
26	35	800.000	0.900	
27	36	800.000	0.900	
27	38	800.000	0.900	
27	35	800.000	0.900	
27	39	800.000	-0.000	
27	37	800.000	0.900	
28	38	800.000	0.900	
28	37	800.000	0.900	
28	36	800.000	0.900	
28	35	800.000	0.900	
28	39	800.000	-0.000	
29	39	800.000	-0.000	
29	38	800.000	0.900	
29	36	800.000	0.900	
29	35	800.000	0.900	
29	37	800.000	0.900	
30	37	800.000	0.900	
30	38	800.000	0.900	
30	39	800.000	-0.000	
30	36	800.000	0.900	
30	35	800.000	0.900	
31	37	800.000	0.900	
31	38	800.000	0.900	
31	36	800.000	0.900	
31	39	800.000	-0.000	
31	35	800.000	0.900	
32	38	800.000	0.900	
32	39	800.000	-0.000	
32	35	800.000	0.900	
32	36	800.000	0.900	
32	37	800.000	0.900	
33	39	800.000	-0.000	
33	35	800.000	0.900	
33	37	800.000	0.900	
33	36	800.000	0.900	
33	38	800.000	0.900	
34	39	800.000	-0.000	
34	35	800.000	0.900	
34	37	800.000	0.900	
34	36	800.000	0.900	
34	38	800.000	0.900	
19	39	900.000	-0.001	
19	37	900.000	0.900	
19	38	900.000	0.883	
19	36	900.000	0.900	
19	35	900.000	0.900	
20	36	900.000	0.900	
20	38	900.000	0.900	
20	37	900.000	0.900	
20	39	900.000	-0.000	
20	35	900.000	0.900	
21	35	900.000	0.900	
21	36	900.000	0.900	
21	39	900.000	-0.000	
21	37	900.000	0.900	
21	38	900.000	0.900	
22	39	900.000	-0.000	
22	35	900.000	0.900	
22	36	900.000	0.900	
22	37	900.000	0.900	
22	38	900.000	0.900	
23	39	900.000	-0.000	
23	37	900.000	0.900	
23	36	900.000	0.900	
23	35	900.000	0.900	
23	38	900.000	0.900	
24	36	900.000	0.900	
24	37	900.000	0.900	
24	38	900.000	0.900	
24	39	900.000	-0.000	
24	35	900.000	0.900	
25	36	900.000	0.900	
25	37	900.000	0.900	
25	39	900.000	-0.000	
25	38	900.000	0.900	
25	35	900.000	0.900	
26	36	900.000	0.900	
26	39	900.000	-0.000	
26	37	900.000	0.900	
26	38	900.000	0.900	
26	35	900.000	0.900	
27	36	900.000	0.900	
27	38	900.000	0.900	
27	35	900.000	0.900	
27	39	900.000	-0.000	
27	37	900.000	0.900	
28	38	900.000	0.900	
28	37	900.000	0.900	
28	36	900.000	0.900	
28	35	900.000	0.900	
28	39	900.000	-0.000	
29	39	900.000	-0.000	
29	38	900.000	0.900	
29	36	900.000	0.900	
29	35	900.000	0.900	
29	37	900.000	0.900	
30	37	900.000	0.900	
30	38	900.000	0.900	
30	39	900.000	-0.000	
30	36	900.000	0.900	
30	35	900.000	0.900	
31	37	900.000	0.900	
31	38	900.000	0.900	
31	36	900.000	0.900	
31	39	900.000	-0.000	
31	35	900.000	0.900	
32	38	900.000	0.900	
32	39	900.000	-0.000	
32	35	900.000	0.900	
32	36	900.000	0.900	
32	37	900.000	0.900	
33	39	900.000	-0.000	
33	35	900.000	0.900	
33	37	900.000	0.900	
33	36	900.000	0.900	
33	38	900.000	0.900	
34	39	900.000	-0.000	
34	35	900.000	0.900	
34	37	900.000	0.900	
34	36	900.000	0.900	
34	38	900.000	0.900	
19	39	1000.000	-0.001	
19	37	1000.000	0.900	
19	38	1000.000	0.881	
19	36	1000.000	0.900	
19	35	1000.000	0.900	
20	36	1000.000	0.900	
20	38	1000.000	0.900	
20	37	1000.000	0.900	
20	39	1000.000	-0.000	
20	35	1000.000	0.900	
21	35	1000.000	0.900	
21	36	1000.000	0.900	
21	39	1000.000	-0.000	
21	37	1000.000	0.900	
21	38	1000.000	0.900	
22	39	1000.000	-0.000	
22	35	1000.000	0.900	
22	36	1000.000	0.900	
22	37	1000.000	0.900	
22	38	1000.000	0.900	
23	39	1000.000	-0.000	
23	37	1000.000	0.900	
23	36	1000.000	0.900	
23	35	1000.000	0.900	
23	38	1000.000	0.900	
24	36	1000.000	0.900	
24	37	1000.000	0.900	
24	38	1000.000	0.900	
24	39	1000.000	-0.000	
24	35	1000.000	0.900	
25	36	1000.000	0.900	
25	37	1000.000	0.900	
25	39	1000.000	-0.000	
25	38	1000.000	0.900	
25	35	1000.000	0.900	
26	36	1000.000	0.900	
26	39	1000.000	-0.000	
26	37	1000.000	0.900	
26	38	1000.000	0.900	
26	35	1000.000	0.900	
27	36	1000.000	0.900	
27	38	1000.000	0.900	
27	35	1000.000	0.900	
27	39	1000.000	-0.000	
27	37	1000.000	0.900	
28	38	1000.000	0.900	
28	37	1000.000	0.900	
28	36	1000.000	0.900	
28	35	1000.000	0.900	
28	39	1000.000	-0.000	
29	39	1000.000	-0.000	
29	38	1000.000	0.900	
29	36	1000.000	0.900	
29	35	1000.000	0.900	
29	37	1000.000	0.900	
30	37	1000.000	0.900	
30	38	1000.000	0.900	
30	39	1000.000	-0.000	
30	36	1000.000	0.900	
30	35	1000.000	0.900	
31	37	1000.000	0.900	
31	38	1000.000	0.900	
31	36	1000.000	0.900	
31	39	1000.000	-0.000	
31	35	1000.000	0.900	
32	38	1000.000	0.900	
32	39	1000.000	-0.000	
32	35	1000.000	0.900	
32	36	1000.000	0.900	
32	37	1000.000	0.900	
33	39	1000.000	-0.000	
33	35	1000.000	0.900	
33	37	1000.000	0.900	
33	36	1000.000	0.900	
33	38	1000.000	0.900	
34	39	1000.000	-0.000	
34	35	1000.000	0.900	
34	37	1000.000	0.900	
34	36	1000.000	0.900	
34	38	1000.000	0.900	
19	39	1100.000	-0.001	
19	37	1100.000	0.900	
19	38	1100.000	0.879	
19	36	1100.000	0.900	
19	35	1100.000	0.900	
20	36	1100.000	0.900	
20	38	1100.000	0.900	
20	37	1100.000	0.900	
20	39	1100.000	-0.000	
20	35	1100.000	0.900	
21	35	1100.000	0.900	
21	36	1100.000	0.900	
21	39	1100.000	-0.000	
21	37	1100.000	0.900	
21	38	1100.000	0.900	
22	39	1100.000	-0.000	
22	35	1100.000	0.900	
22	36	1100.000	0.900	
22	37	1100.000	0.900	
22	38	1100.000	0.900	
23	39	1100.000	-0.000	
23	37	1100.000	0.900	
23	36	1100.000	0.900	
23	35	1100.000	0.900	
23	38	1100.000	0.900	
24	36	1100.000	0.900	
24	37	1100.000	0.900	
24	38	1100.000	0.900	
24	39	1100.000	-0.000	
24	35	1100.000	0.900	
25	36	1100.000	0.900	
25	37	1100.000	0.900	
25	39	1100.000	-0.000	
25	38	1100.000	0.900	
25	35	1100.000	0.900	
26	36	1100.000	0.900	
26	39	1100.000	-0.000	
26	37	1100.000	0.900	
26	38	1100.000	0.900	
26	35	1100.000	0.900	
27	36	1100.000	0.900	
27	38	1100.000	0.900	
27	35	1100.000	0.900	
27	39	1100.000	-0.000	
27	37	1100.000	0.900	
28	38	1100.000	0.900	
28	37	1100.000	0.900	
28	36	1100.000	0.900	
28	35	1100.000	0.900	
28	39	1100.000	-0.000	
29	39	1100.000	-0.000	
29	38	1100.000	0.900	
29	36	1100.000	0.900	
29	35	1100.000	0.900	
29	37	1100.000	0.900	
30	37	1100.000	0.900	
30	38	1100.000	0.900	
30	39	1100.000	-0.000	
30	36	1100.000	0.900	
30	35	1100.000	0.900	
31	37	1100.000	0.900	
31	38	1100.000	0.900	
31	36	1100.000	0.900	
31	39	1100.000	-0.000	
31	35	1100.000	0.900	
32	38	1100.000	0.900	
32	39	1100.000	-0.000	
32	35	1100.000	0.900	
32	36	1100.000	0.900	
32	37	1100.000	0.900	
33	39	1100.000	-0.000	
33	35	1100.000	0.900	
33	37	1100.000	0.900	
33	36	1100.000	0.900	
33	38	1100.000	0.900	
34	39	1100.000	-0.000	
34	35	1100.000	0.900	
34	37	1100.000	0.900	
34	36	1100.000	0.900	
34	38	1100.000	0.900	
19	39	1200.000	-0.001	
19	37	1200.000	0.900	
19	38	1200.000	0.877	
19	36	1200.000	0.900	
19	35	1200.000	0.900	
20	36	1200.000	0.900	
20	38	1200.000	0.900	
20	37	1200.000	0.900	
20	39	1200.000	-0.000	
20	35	1200.000	0.900	
21	35	1200.000	0.900	
21	36	1200.000	0.900	
21	39	1200.000	-0.000	
21	37	1200.000	0.900	
21	38	1200.000	0.900	
22	39	1200.000	-0.000	
22	35	1200.000	0.900	
22	36	1200.000	0.900	
22	37	1200.000	0.900	
22	38	1200.000	0.900	
23	39	1200.000	-0.000	
23	37	1200.000	0.900	
23	36	1200.000	0.900	
23	35	1200.000	0.900	
23	38	1200.000	0.900	
24	36	1200.000	0.900	
24	37	1200.000	0.900	
24	38	1200.000	0.900	
24	39	1200.000	-0.000	
24	35	1200.000	0.900	
25	36	1200.000	0.900	
25	37	1200.000	0.900	
25	39	1200.000	-0.000	
25	38	1200.000	0.900	
25	35	1200.000	0.900	
26	36	1200.000	0.900	
26	39	1200.000	-0.000	
26	37	1200.000	0.900	
26	38	1200.000	0.900	
26	35	1200.000	0.900	
27	36	1200.000	0.900	
27	38	1200.000	0.900	
27	35	1200.000	0.900	
27	39	1200.000	-0.000	
27	37	1200.000	0.900	
28	38	1200.000	0.900	
28	37	1200.000	0.900	
28	36	1200.000	0.900	
28	35	1200.000	0.900	
28	39	1200.000	-0.000	
29	39	1200.000	-0.000	
29	38	1200.000	0.900	
29	36	1200.000	0.900	
29	35	1200.000	0.900	
29	37	1200.000	0.900	
30	37	1200.000	0.900	
30	38	1200.000	0.900	
30	39	1200.000	-0.000	
30	36	1200.000	0.900	
30	35	1200.000	0.900	
31	37	1200.000	0.900	
31	38	1200.000	0.900	
31	36	1200.000	0.900	
31	39	1200.000	-0.000	
31	35	1200.000	0.900	
32	38	1200.000	0.900	
32	39	1200.000	-0.000	
32	35	1200.000	0.900	
32	36	1200.000	0.900	
32	37	1200.000	0.900	
33	39	1200.000	-0.000	
33	35	1200.000	0.900	
33	37	1200.000	0.900	
33	36	1200.000	0.900	
33	38	1200.000	0.900	
34	39	1200.000	-0.000	
34	35	1200.000	0.900	
34	37	1200.000	0.900	
34	36	1200.000	0.900	
34	38	1200.000	0.900	
19	39	1300.000	-0.001	
19	37	1300.000	0.900	
19	38	1300.000	0.875	
19	36	1300.000	0.900	
19	35	1300.000	0.900	
20	36	1300.000	0.900	
20	38	1300.000	0.900	
20	37	1300.000	0.900	
20	39	1300.000	-0.000	
20	35	1300.000	0.900	
21	35	1300.000	0.900	
21	36	1300.000	0.900	
21	39	1300.000	-0.000	
21	37	1300.000	0.900	
21	38	1300.000	0.900	
22	39	1300.000	-0.000	
22	35	1300.000	0.900	
22	36	1300.000	0.900	
22	37	1300.000	0.900	
22	38	1300.000	0.900	
23	39	1300.000	-0.000	
23	37	1300.000	0.900	
23	36	1300.000	0.900	
23	35	1300.000	0.900	
23	38	1300.000	0.900	
24	36	1300.000	0.900	
24	37	1300.000	0.900	
24	38	1300.000	0.900	
24	39	1300.000	-0.000	
24	35	1300.000	0.900	
25	36	1300.000	0.900	
25	37	1300.000	0.900	
25	39	1300.000	-0.000	
25	38	1300.000	0.900	
25	35	1300.000	0.900	
26	36	1300.000	0.900	
26	39	1300.000	-0.000	
26	37	1300.000	0.900	
26	38	1300.000	0.900	
26	35	1300.000	0.900	
27	36	1300.000	0.900	
27	38	1300.000	0.900	
27	35	1300.000	0.900	
27	39	1300.000	-0.000	
27	37	1300.000	0.900	
28	38	1300.000	0.900	
28	37	1300.000	0.900	
28	36	1300.000	0.900	
28	35	1300.000	0.900	
28	39	1300.000	-0.000	
29	39	1300.000	-0.000	
29	38	1300.000	0.900	
29	36	1300.000	0.900	
29	35	1300.000	0.900	
29	37	1300.000	0.900	
30	37	1300.000	0.900	
30	38	1300.000	0.900	
30	39	1300.000	-0.000	
30	36	1300.000	0.900	
30	35	1300.000	0.900	
31	37	1300.000	0.900	
31	38	1300.000	0.900	
31	36	1300.000	0.900	
31	39	1300.000	-0.000	
31	35	1300.000	0.900	
32	38	1300.000	0.900	
32	39	1300.000	-0.000	
32	35	1300.000	0.900	
32	36	1300.000	0.900	
32	37	1300.000	0.900	
33	39	1300.000	-0.000	
33	35	1300.000	0.900	
33	37	1300.000	0.900	
33	36	1300.000	0.900	
33	38	1300.000	0.900	
34	39	1300.000	-0.000	
